state,season,crop_name,crop_stage,crop_stage_classified,advisory_index,advisory_code,advisory_title,advisory_type,advisory_class,rain_min,rain_max,rain_mean,temp_min,temp_max,rh_min,rh_max,rainydays_min,raindays_max,wind_min,wind_max,landtype,advisory_content,cropstage_week_start,cropstage_week_end,agro_week,day_of_month,month_of_year
Odisha,Kharif,Paddy,Pre Sowing,Pre Sowing,6,OD-ALL-TR-PDY-PS-Quality_Seed,Fair Average quality seed(Good quality seed priming),Fixed,Generic,0,0,,0,0,0,0,,,0,0,,"Good quality seed reduces the necessary seed rate, provides healthy and strong seedlings, gives a uniform crop stand in the field, and results in higher yields. Good quality seed is clean (contains no stones, soil particles, weed seed), pure (contains only grains from one variety), and healthy (full big grains, same colour, no cracks). Therefore, get the certified paddy seeds from your nearest PACS or LAMPS or registered Dealer. If you are using the own harvested seeds, then dissolve 1 kg salt in 10 litres of water for 10 kg of seed. Dip 2-3 kg of the seed at a time in the solution and reject the floating chaffy and weed seeds. Collect heavy seeds settled at bottom of the solution and wash them 2-3 times by clean water. Dry the seeds in direct sunlight for 2-3 days before treating them with fungicides.",,,,25,5
Odisha,Kharif,Paddy,Growing,Seedling Growth (Nursery),7,OD-ALL-TR-PDY-SGN-Dry_Nursery,Dry nursery bed preparation,Dynamic,Nursery,25,60,,25,32,50,70,,,1,3,,"Nursery bed preparation for dry nursery and sowing may be done after monsoon showers in rainfed transplanted rice areas. For one-acre area of paddy transplanting 400 m2 (10 Decimal) size of land is required for nursery raising. Selected nursery field should be ploughed 3- 4 times. Apply 1 tonne of FYM and mixed it properly during last ploughing. Divide nursery area into smaller plots of 1.5-metre-long, 10 cm height and convenient length. Irrigation channels of size 30 cm in breadth should be made along the beds for irrigation/drainage. For each square metre of nursery bed apply 10 gram of DAP and 10 grams of MOP. For each square metre of nursery bed 50 to 60 grams of treated seeds should be sown in line at 5 cm gap and at a depth of 3 cm.",0,1,Week 1,,
Odisha,Kharif,Paddy,Growing,Seedling Growth (Nursery),7,OD-ALL-TR-PDY-SGN-Wet_Nursery,Wet nursery bed preparation,Dynamic,Nursery,60,120,,25,35,60,80,,,3,6,,"Farmers are advised to go for wet bed nursery raising for paddy cultivation. For one-acre area of paddy transplanting 400 m2 (10 Decimal) size of land is required for nursery raising. Irrigation should be done in nursery field and puddle it 2-3 times followed by planking. Apply 200 kg of FYM, 4 kg of DAP, 2.5 kg of MOP and 1 kg of Zinc sulphate during last puddling. Divide nursery area into smaller plots of 1.5-metre-long, 10 cm height and convenient length. Irrigation channels of size 30 cm in width should be made along the beds for irrigation/drainage. Sprouted Seeds should be sown @ 40-50 gram/ m2 area of seed bed by line sowing with 5 cm gap between each line or direct broadcasting and put dried compost over seeds Apply light irrigations to the nursery area particularly in the evening so that the field remains wet and do not keep standing water.",0,1,Week 1,,
Odisha,Kharif,Paddy,Growing,Seedling Growth (Nursery),9,OD-ALL-TR-PDY-SGN-Fertilizer,Fertilizer for nursery ,Standard,Generic,0,0,,0,0,0,0,,,0,0,,"Farmers are advised for proper growth and development of paddy seedlings, balanced fertilizer application is essential, even in small nursery areas. In a 1 decimil (0.01 hectare) nursery plot, farmers are advised to apply about 40 kg of well-decomposed farmyard manure (FYM) or compost during land preparation to improve soil fertility and structure. Along with organic manure, chemical fertilizers should also be applied. As a basal dose, apply 1.0 kg of urea, 1.35 kg of Single Super Phosphate (SSP), and 375 grams of Muriate of Potash (MOP). These fertilizers should be mixed well into the soil 2-3 days before sowing, ensuring they are not applied in standing water. To further support seedling growth, apply 200 grams of urea as a top dressing around 15-20 days after sowing. Light irrigation should be done immediately after top dressing. This balanced approach helps promote strong root growth, healthy tillering, and vigorous seedlings ready for transplanting.",0,1,Week 1,,
Odisha,Kharif,Paddy,Growing,Seedling Growth (Nursery),10,"OD-ALL-TR-PDY-SGN-Disease_(Blb)_/Pest_(Stem_Borer,_Thips,_Hispa)","Disease (BLB) /Pest (Stem borer, thips, hispa) ",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,1,3,Week 2-3,,
Odisha,Kharif,Paddy,Growing,Seedling Growth (Nursery),11,OD-ALL-TR-PDY-SGN-Irrigation_Low,Irrigation management,Dynamic,Irrigation,0,40,,0,0,0,0,,,7,7,,"Rainfall is expected to be less than required in the coming week, which will not be sufficient to meet the water needs of paddy nurseries. Therefore, farmers are advised to provide irrigation every 2 to 3 days to maintain a standing water level of 2 to 5 cm in the nursery beds. This will support proper germination and healthy seedling development. It is best to irrigate during early morning or late evening hours to minimize water loss due to evaporation. Avoid excess watering to prevent seedling damage. Ensure proper bunding and drainage to conserve water and avoid nutrient loss.",1,3,Week 2-3,,
Odisha,Kharif,Paddy,Growing,Seedling Growth (Nursery),11,OD-ALL-TR-PDY-SGN-Irrigation_Moderate,Irrigation management,Dynamic,Irrigation,40,80,,0,0,0,0,,,7,7,,"Rainfall is expected to be normal in the coming week, which will be sufficient to meet the water needs of paddy nurseries. Therefore, farmers are advised to watch the field regularly to maintain a standing water level of 2 to 5 cm in the nursery beds. Avoid excess watering to prevent seedling damage. Ensure proper bunding and drainage to conserve water and avoid nutrient loss.",1,3,Week 2-3,,
Odisha,Kharif,Paddy,Growing,Seedling Growth (Nursery),11,OD-ALL-TR-PDY-SGN-Irrigation_Hight,Irrigation management,Dynamic,Irrigation,80,200,,0,0,0,0,,,7,7,,"Rainfall is expected to be higher than normal in the coming week, which may lead to excess water in paddy nurseries. Farmers are advised to closely monitor water levels and avoid water stagnation beyond 5 cm, as it can damage young seedlings and affect germination. Ensure proper drainage channels are in place to remove excess water from the nursery beds. Strengthen bunds to prevent waterlogging and soil erosion. In low-lying areas, create outlets to safely drain water. Avoid any irrigation until water levels return to normal. Timely removal of excess water will help protect seedlings and promote healthy nursery growth.",1,3,Week 2-3,,
Odisha,Kharif,Paddy,Growing,Transplanting/Main Field Preparation,12,OD-ALL-TR-PDY-MF-Fertilizer,Basal (1st) Fertilizer,Standard,Generic,0,0,,0,0,0,0,,,0,0,,"Farmers who are going for transplanting should apply 35 kg DAP, 27 kg MOP and 4-kg Urea per acre during last puddling for high yielding paddy varieties as basal fertilizer. For sandy soil apply 35 kg DAP, 15 kg Potash and 4 kg Urea per acre during last puddling. If soil is Zinc deficient as per soil testing report then apply Zinc Sulphate (21%) @ 10 kg/acre for sandy soil and 5 kg/acre for clay soil at every three years. Transplanting of 20-25 days old seedlings should be done at a spacing of 20x15 cm, plant 2-3 seedlings per hill for high yielding varieties.",3,5,Week 4-5,,
Odisha,Kharif,Paddy,Growing,Transplanting/Main Field Preparation,13,OD-ALL-TR-PDY-MF-Pre_Emergence_Weed,Pre emergence Weed management,Standard,Generic,0,0,,0,0,0,0,,,0,0,,farmers are advised to control the weeds go for pre-emergence herbicide in paddy crop. Use pre-emergence herbicide Pretilachlor 37 % EW @ 600-ml/acre or Bensulfuron methyl 0.6% GR + Pretilachlor 6% GR @ 4 kg/acre or Pretilachlor 6% GR + Pyrazosulfuron Ethyl 0.15% GR @ 4 kg/acre or Pyrazosulfuron Ethyl 10% W.P @ 80-gm/acre at 1-3 DAT. Spray the herbicide by mixing it in 200 litres of water per acre or mix the herbicide with 20 kg of sand and broadcast it uniformly. Always use flat-fan or flood-jet nozzle and clean water for herbicide spraying.,3,5,Week 4-5,,
Odisha,Kharif,Paddy,Growing,Transplanting/Main Field Preparation,14,OD-ALL-TR-PDY-MF-Pest_Disease_Management,Pest Disease management,Dynamic,Pest,0,0,,0,0,0,0,,,,0,,,3,5,Week 4-5,,
Odisha,Kharif,Paddy,Growing,Transplanting/Main Field Preparation,15,OD-ALL-TR-PDY-MF-Irrigation_Low,Irrigation management,Dynamic,Irrigation,0,30,,25,38,50,60,,,7,7,,"The forecast indicates low rainfall below 30 mm, with maximum temperatures (Tmax) of 38Â°C, minimum temperatures (Tmin) around 25Â°C, and relative humidity (RH) between 50-60%. Such conditions increase evaporation and soil moisture loss. Farmers with transplanted paddy are advised to provide irrigation every 2-3 days to maintain a standing water level of 3-5 cm in the field, especially during the critical early establishment phase. Avoid water stress at this stage to prevent transplant shock and promote tillering. Use field bunding to retain water and minimize losses.",3,5,Week 4-5,,
Odisha,Kharif,Paddy,Growing,Transplanting/Main Field Preparation,15,OD-ALL-TR-PDY-MF-Irrigation_Moderate,Irrigation management,Dynamic,Irrigation,30,70,,23,35,65,80,,,7,7,,"With moderate rainfall between 30-70 mm, Tmax of 32-35Â°C, Tmin of 23-25Â°C, and RH ranging from 65-80%, conditions are favorable for transplanted paddy. Natural rainfall will generally meet water requirements, but farmers should monitor field conditions. Maintain a 3-5 cm water level and avoid over-flooding. Drain excess water after moderate showers to improve root aeration and reduce the risk of fungal diseases. Nutrient application and weeding operations can be scheduled during dry intervals.",3,5,Week 4-5,,
Odisha,Kharif,Paddy,Growing,Transplanting/Main Field Preparation,15,OD-ALL-TR-PDY-MF-Irrigation_Hight,Irrigation management,Dynamic,Irrigation,70,200,,22,32,85,95,,,7,7,,"Forecasted heavy rainfall over 70 mm, along with Tmax of 29-32Â°C, Tmin of 22-24Â°C, and high RH levels of 85-95%, may lead to waterlogging in transplanted paddy fields. In such conditions, stop all irrigation and focus on drainage management. Ensure all field drains and bund outlets are open to remove excess water and prevent root suffocation or disease outbreak. Monitor for blast and sheath blight due to high humidity. Do not apply fertilizers during heavy rain; wait for the field to slightly dry before top dressing. Maintaining a proper drainage system is crucial to avoid yield loss during prolonged rainfall.",3,5,Week 4-5,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),16,OD-ALL-TR-PDY-MF-Post_Emergence_Weed,Post Emergence weed management,Standard,Generic,0,0,,15,32,60,80,,,1,1,,"Farmers who have transplanted or broadcasted, should spray post-emergence herbicide like Bispyribac Sodium @ 80-ml/ acre or tank mix of Fenoxaprop-p-ethyl 9.3 % W/W EC @ 250 ml + Ethoxysulfuron 15 % WDG @ 50 g /acre at 15-20 DAS in moist soil (When the weeds are at 3-4 leaf stage) by mixing in 200-litre of water. Drain out water from paddy field before spraying of herbicide and irrigate the field after 2-3 days. Apply sticker @ 5 ml/15 lit with herbicide. Always use clean water for herbicide application. Use flat fan nozzle or flood jet nozzle for herbicide application.",5,7,Week 6-7,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),17,OD-ALL-TR-PDY-VAT-SD_Field_Plant_Disease,"Main field plant disease & pest (BLB ,Brown Spot, Stem borer, Rice hispa, Blast) ",Dynamic,Pest,0,0,,0,0,0,0,,,,0,,,5,7,Week 6-7,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),18,OD-ALL-TR-PDY-VAT-Irrigation_Low,Irrigation management,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"Rainfall is expected to be lower than normal in the coming week, which may not meet the water requirements of paddy during the vegetative stage. Farmers are advised to irrigate the field every 4-5 days to maintain a standing water level of 5-7 cm. This is a critical stage for tiller formation and plant growth, so do not allow water stress. Irrigation should be done preferably in the early morning or late evening to reduce water loss through evaporation. Maintain bunds and repair any leaks to conserve water. Avoid deep flooding, as it can restrict root growth. Timely weeding and nutrient management should continue as per schedule.",5,7,Week 6-7,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),18,OD-ALL-TR-PDY-VAT-Irrigation_Moderate,Irrigation management,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"Rainfall is expected to be normal during the week, which should be sufficient for the vegetative growth of paddy. Farmers are advised to monitor water levels and ensure a consistent 5-7 cm of standing water in the field. Avoid unnecessary irrigation. Ensure bunds are intact to retain water, and clean field channels to allow quick drainage after moderate rains. Weed control and top-dressing of urea should be done during dry periods. Balanced nutrient management and pest monitoring should continue during this favorable weather window.",5,7,Week 6-7,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),18,OD-ALL-TR-PDY-VAT-Irrigation_High,Irrigation management,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"Rainfall is expected to be higher than normal in the coming week, which may lead to waterlogging in paddy fields. Farmers should avoid any further irrigation and ensure excess water is drained out promptly to maintain 5-7 cm standing water and prevent submergence. Prolonged water stagnation can damage roots and reduce tiller production. Clean drainage channels and strengthen bunds to prevent soil erosion and nutrient loss. In low-lying or flood-prone areas, create temporary outlets or ridges for safe drainage. Monitor the crop for diseases like leaf blast or bacterial leaf blight, which thrive in high humidity and wet conditions.",5,7,Week 6-7,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),19,OD-ALL-TR-PDY-VAT-Fertilizer,2nd fertilizer,Standard,Generic,0,0,,0,0,0,0,,,0,0,,"Farmers are advised to apply fertilizer in Paddy crop during active tillering stage. For high yielding paddy varieties, apply 35 kg Urea per acre and for hybrids apply 42-kg of Urea per acre 21 days after transplanting at active tillering stage. Before applying urea in the field, you should complete weed control operations and drain out access water from the field.",5,7,Week 6-7,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),20,"OD-ALL-TR-PDY-VAT-Diseases_(Blb,_Brown_Spot,_Sheath_Blight,_Foot_Rot/_Bakane)","Diseases (BLB, Brown Spot, Sheath blight, Foot rot/ Bakane)",Dynamic,Pest,30,80,,22,30,70,85,,,2,4,,,7,9,Week 8-9,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),21,"OD-ALL-TR-PDY-VAT-Pests_(Stem_Borer,_Leaf_Folder_,Caseworm,_Rice_Hispa,_Swarming_Caterpillar)","Pests (Stem borer, Leaf Folder ,Caseworm, Rice hispa, Swarming caterpillar)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,7,9,Week 8-9,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),22,OD-ALL-TR-PDY-VAT-Irrigation_Low_2,Irrigation management,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"Rainfall is expected to be lower than normal in the coming week, which may not meet the water requirements of paddy during the vegetative stage. Farmers are advised to irrigate the field every 4-5 days to maintain a standing water level of 5-7 cm. This is a critical stage for tiller formation and plant growth, so do not allow water stress. Irrigation should be done preferably in the early morning or late evening to reduce water loss through evaporation. Maintain bunds and repair any leaks to conserve water. Avoid deep flooding, as it can restrict root growth. Timely weeding and nutrient management should continue as per schedule.",7,9,Week 8-9,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),22,OD-ALL-TR-PDY-VAT-Irrigation_Moderate_2,Irrigation management,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"Rainfall is expected to be normal during the week, which should be sufficient for the vegetative growth of paddy. Farmers are advised to monitor water levels and ensure a consistent 5-7 cm of standing water in the field. Avoid unnecessary irrigation. Ensure bunds are intact to retain water, and clean field channels to allow quick drainage after moderate rains. Weed control and top-dressing of urea should be done during dry periods. Balanced nutrient management and pest monitoring should continue during this favorable weather window.",7,9,Week 8-9,,
Odisha,Kharif,Paddy,Growing,Vegetative (Active Tillering),22,OD-ALL-TR-PDY-VAT-Irrigation_High_2,Irrigation management,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"Rainfall is expected to be higher than normal in the coming week, which may lead to waterlogging in paddy fields. Farmers should avoid any further irrigation and ensure excess water is drained out promptly to maintain 5-7 cm standing water and prevent submergence. Prolonged water stagnation can damage roots and reduce tiller production. Clean drainage channels and strengthen bunds to prevent soil erosion and nutrient loss. In low-lying or flood-prone areas, create temporary outlets or ridges for safe drainage. Monitor the crop for diseases like leaf blast or bacterial leaf blight, which thrive in high humidity and wet conditions.",7,9,Week 8-9,,
Odisha,Kharif,Paddy,Growing,Panicle Initiation,23,"OD-ALL-FA-PDY-PI-Diseases_(Sheath_Blight,_Blb)","Diseases (Sheath blight, BLB)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,9,11,Week 10-11,,
Odisha,Kharif,Paddy,Growing,Panicle Initiation,24,"OD-ALL-TR-PDY-PI-Pests_(Stem_Borer,_Leaf_Folder_,Caseworm,_Rice_Hispa,_Swarming_Caterpillar)","Pests (Stem borer, Leaf Folder ,caseworm, Rice hispa, Swarming caterpillar)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,9,11,Week 10-11,,
Odisha,Kharif,Paddy,Growing,Panicle Initiation,26,OD-ALL-TR-PDY-PI-Irrigation_Low,Irrigation management + Weather,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"In the upcoming week, rainfall is expected to be below normal and insufficient to meet the water requirements of the paddy crop at the panicle initiation stage. This is a critical growth phase where the formation of panicles begins, and any moisture stress can lead to poor grain development and yield loss. The maximum temperature is expected to range between 32-34Â°C, minimum temperature around 23-25Â°C, with relative humidity between 65-75%.
Farmers are advised to irrigate the crop every 4-5 days and maintain a standing water level of about 5 cm in the field. Irrigation should be scheduled during the early morning or late evening to minimize water loss through evaporation. Proper bunding must be ensured to retain water effectively and avoid seepage. This will help maintain soil moisture and promote healthy panicle development.",9,11,Week 10-11,,
Odisha,Kharif,Paddy,Growing,Panicle Initiation,26,OD-ALL-TR-PDY-PI-Irrigation_Moderate,Irrigation management + Weather,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"Rainfall is expected to be normal in the coming week, which should adequately support the water requirement of paddy during the panicle initiation stage. Maximum temperatures may range from 30-32Â°C, minimum from 22-24Â°C, and relative humidity is likely to stay between 75-85%.
Under these conditions, frequent irrigation may not be necessary. However, farmers are advised to monitor the field daily and ensure a consistent water level of 5 cm. Natural rainfall should be efficiently utilized by maintaining strong bunds and preventing overflow or water loss. Fertilizer applications, if due, should be timed during dry spells. Regular field observation is essential to adjust irrigation based on rainfall and soil moisture.",9,11,Week 10-11,,
Odisha,Kharif,Paddy,Growing,Panicle Initiation,26,OD-ALL-TR-PDY-PI-Irrigation_Hight,Irrigation management + Weather,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"Heavy rainfall is expected during the week, with maximum temperature ranging between 28-30Â°C, minimum between 21-23Â°C, and high relative humidity levels around 85-95%. Such conditions may lead to waterlogging, which can negatively affect the crop at the sensitive panicle initiation stage.
Farmers should stop irrigation immediately and focus on draining excess water from the fields. Continuous water stagnation beyond 5 cm can restrict nutrient uptake and increase the risk of fungal diseases. Drainage channels must be cleaned and maintained to allow free flow of water. Strengthen field bunds and open temporary outlets in case of heavy accumulation of rainwater. Timely removal of excess water will help protect the crop and support healthy panicle formation.
",9,11,Week 10-11,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),25,OD-ALL-TR-PDY-BPF-Fertilizer,3rd Fertilizer,Standard,Generic,0,0,,0,0,0,0,,,0,0,,"Fertilizer management at PI stage. At PI stage of paddy crop, apply 20 kg of Urea per acre. For Light sandy soil apply 20 kg Urea and 15 Kg of Murate of Potash per acre. Again, remember at PI stage of paddy crop apply 20 kg of Urea per acre. For Light sandy soil apply 20 kg Urea and 15 Kg of Murate of Potash per acre.",11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),27,"OD-ALL-TR-PDY-BPF-Blb,_Sheath_Blight,_Sheath_Rot","BLB, Sheath blight, Sheath rot",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),28,"OD-ALL-TR-PDY-BPF-Glh_Stem_Borer,_Leaf_Folder_,Caseworm,_Gundhi_Bug","GLH Stem borer, Leaf Folder ,Caseworm, Gundhi bug",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),29,OD-ALL-FA-PDY-BPF-Irrigation_Low,Irrigation management +Weather,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"In the coming week, rainfall is expected to be below normal, with maximum temperature between 32-34Â°C, minimum temperature around 23-25Â°C, and relative humidity between 60-70%. At the booting or pre-flowering stage, paddy plants are preparing for flowering, and any water stress can lead to flower sterility and poor grain filling. Farmers are advised to provide irrigation every 3-4 days to maintain a standing water level of 5-7 cm in the field. Ensure bunds are well-maintained to retain water efficiently. Irrigation should be done in the early morning or late evening to reduce evaporation losses. Avoid alternate wetting and drying at this stage, as the crop requires consistent moisture for panicle exertion and pollination.
",11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),29,OD-ALL-FA-PDY-BPF-Irrigation_Moderate,Irrigation management +Weather,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"With normal rainfall expected, maximum temperatures are likely to range from 30-32Â°C, minimum around 22-24Â°C, and relative humidity between 75-85%. This is generally favorable for paddy during the booting stage. Farmers are advised to monitor the field regularly to ensure a water level of 5 cm is maintained. If rainfall is well distributed, irrigation may not be needed, but excessive or prolonged water stagnation should be avoided. Make sure bunds are intact and field drains are functional to prevent temporary flooding. Schedule any remaining fertilizer topdressing before panicle emergence and ensure field operations do not disturb the crop at this delicate stage.",11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),29,OD-ALL-FA-PDY-BPF-Irrigation_High,Irrigation management +Weather,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"Heavy rainfall is predicted, with maximum temperatures between 28-30Â°C, minimum around 21-23Â°C, and relative humidity above 90%. Such wet and humid conditions can cause waterlogging, which may damage the roots and reduce oxygen availability during a critical reproductive phase. Farmers are advised to stop irrigation immediately and focus on draining excess water from the field. Maintain water levels at no more than 5 cm, and avoid complete submergence of the crop. Ensure all field channels and drainage outlets are clear. In low-lying fields, take extra precautions to prevent water stagnation. Monitor for diseases like sheath blight and neck blast, which are common under such high humidity.",11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,30,"OD-ALL-TR-PDY-FP-Diseases_(Blb,_Sheath_Blight)","Diseases (BLB, Sheath blight)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,31,"OD-ALL-TR-PDY-FP-Pests_(Stem_Borer,_Earhead_Caterpillar,_Leaf_Folder,_Glh,_Gundhi_Bug,_Bph)","Pests (Stem borer, Earhead Caterpillar, Leaf Folder, GLH, Gundhi bug, BPH) ",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,32,OD-ALL-TR-PDY-FP-Irrigation_Low,Irrigation management +Weather,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"In the upcoming week, rainfall is expected to be below 30 mm, which is insufficient to meet the water requirements of paddy during its critical flowering and pollination stage. The expected maximum temperature ranges between 32-34Â°C, minimum between 23-25Â°C, and relative humidity is likely to be 60-70%. This stage is highly sensitive to moisture stress, and even a short period of dryness can lead to spikelet sterility, affecting yield. Farmers are advised to irrigate every 3-4 days, maintaining a standing water level of 5-7 cm in the field. Irrigation should be done early in the morning or late evening to reduce evaporation. Proper bunding is essential to avoid seepage, and field operations should be minimized to prevent plant disturbance during flowering.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,32,OD-ALL-TR-PDY-FP-Irrigation_Moderate,Irrigation management +Weather,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"Rainfall in the coming week is expected to be within the normal range (30â€“80 mm), which should sufficiently support the paddy crop at its flowering stage. The maximum temperature is likely to range from 30â€“32Â°C, the minimum around 22â€“24Â°C, with relative humidity between 75â€“85%. These are favorable conditions for flowering and pollination. In this case, farmers should regularly monitor field moisture and maintain a 5 cm standing water level. If rainfall is well-distributed, additional irrigation may not be necessary. However, avoid overwatering and water stagnation, which could lead to disease. Ensure that bunds are intact and drainage is functional. Avoid any field activities that may interfere with the delicate pollination process.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,32,OD-ALL-TR-PDY-FP-Irrigation_High,Irrigation management +Weather,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"Heavy rainfall is expected in the week ahead, with total precipitation exceeding 80 mm. The forecast shows maximum temperatures between 28â€“30Â°C, minimum temperatures around 21â€“23Â°C, and relative humidity exceeding 90%. These wet and humid conditions can cause waterlogging, which negatively affects flowering and grain setting. Farmers are advised to stop all irrigation activities and focus on draining excess water from the field to maintain water levels below 5â€“6 cm. Open drainage channels and clear blockages to prevent water accumulation. Continuous stagnation can lead to spikelet sterility and increase the risk of fungal diseases like neck blast. In low-lying areas, special care should be taken to protect the crop, and preventive plant protection measures may be required under expert advice.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,33,"OD-ALL-TR-PDY-FP-Diseases_(Blb,_Sheath_Blight,_Neck_Blast)","Diseases (BLB, Sheath blight, Neck blast)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,34,"OD-ALL-TR-PDY-FP-Pests_(Stem_Borer,_Leaf_Folder,_,_Gundhi_Bug,_Wbph)","Pests (Stem borer, Leaf Folder, , Gundhi bug, WBPH)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,35,OD-ALL-TR-PDY-FP-Irrigation_Low_2,Irrigation management,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"Rainfall in the upcoming week is expected to be less than 30 mm, with maximum temperatures between 32-34Â°C, minimum temperatures around 23-25Â°C, and relative humidity of 60-70%, then the crop is at risk of moisture stress. Dry conditions at this stage can lead to poor grain filling and chaffy grains.
Farmers are advised to irrigate every 5-6 days to maintain a shallow water level of 3-5 cm in the field. It is important not to allow the soil to dry completely, as consistent soil moisture supports nutrient movement and healthy grain development. Ensure bunds are strong to hold irrigation water effectively. Irrigation should be done either early in the morning or in the evening to reduce evaporation losses.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,35,OD-ALL-TR-PDY-FP-Irrigation_Moderate_2,Irrigation management,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"It is forecasted that their is a normal rainfall (30-80 mm/week), with maximum temperatures of 30-32Â°C, minimum temperatures around 22-24Â°C, and relative humidity between 75-85%, the weather is favorable for proper grain filling.
Farmers should closely monitor soil moisture, especially during any brief dry spell. A light standing water layer of about 2-3 cm is sufficient at this stage. If the rainfall is evenly distributed, irrigation might not be necessary. However, timely drainage should be ensured if there is excessive accumulation of water. Proper bunding and weed-free fields will help conserve moisture and avoid unnecessary losses.
",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,35,OD-ALL-TR-PDY-FP-Irrigation_High_2,Irrigation management,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"It is  heavy rainfall (>80 mm/week) is forecasted, with maximum temperatures around 28-30Â°C, minimum temperatures 21-23Â°C, and relative humidity above 90%, there is a serious risk of waterlogging. Continuous stagnation during grain filling can affect oxygen supply to roots, increase the risk of fungal diseases, and lower grain quality.
Farmers should immediately stop any irrigation and focus on draining excess rainwater from the field. Standing water should be kept below 3 cm. Ensure all drainage channels are open and functional, especially in low-lying areas. High humidity also increases the chances of diseases such as false smut or sheath rot, so regular field monitoring is recommended, and plant protection measures should be applied if symptoms appear.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,36,"OD-ALL-TR-PDY-DMS-Diseases_(Blb,_Sheath_Blight,_Neck_Blast,_,_False_Smut)","Diseases (BLB, Sheath blight, Neck blast, , False smut)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,15,17,Week 18-19,,
